what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411753220393
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1411753259892
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1411753265688
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1411753280532
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1411753284984
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1411753286415
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1411753307328
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1411753319787
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1411753319895
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1411753382385
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1411753385672
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1411753404336
